"max_pca1" "max_pca2" "max_pca3" "max_pca5" "max_pca10" "max_pca20" "max_pca40" "min_pca1" "min_pca2" "min_pca3" "min_pca5" "min_pca10" "min_pca20" "min_pca40" "tpca0.8" "tpca0.9" "tpca0.95" "tpca0.99" "tpca0.995" "tpca0.999"
"1" 472 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"2" 119 57 95 98 94 368 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"3" 955 813 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"4" 198 48 955 955 955 243 226 955 955 955 955 955 955 955 955 955 955 955 955 955
"5" 59 49 64 73 86 91 190 955 955 955 955 955 955 955 955 955 955 955 955 955
"6" 612 167 619 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"7" 181 136 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"8" 436 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"9" 43 33 43 82 100 107 127 955 955 955 955 955 955 955 955 955 955 955 955 955
"10" 131 74 132 955 134 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"11" 174 238 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"12" 331 329 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"13" 304 287 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"14" 181 90 955 955 955 537 540 955 955 955 955 955 955 955 955 955 955 955 955 955
"15" 191 50 604 641 680 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"16" 844 369 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"17" 45 75 955 955 955 955 955 955 955 955 955 955 955 955 201 955 955 955 955 955
"18" 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 198 191 955 955 955
"19" 455 449 469 472 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"20" 118 45 121 130 188 186 196 955 955 955 955 955 955 955 955 955 955 955 955 955
"21" 289 279 312 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"22" 565 84 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"23" 65 49 62 70 77 95 133 955 955 955 955 955 955 955 955 955 955 955 955 955
"24" 803 790 806 805 828 835 849 955 955 955 955 955 955 955 955 183 177 194 194 194
"25" 955 150 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"26" 40 41 109 112 125 130 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"27" 149 138 368 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"28" 955 131 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"29" 131 91 141 955 846 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"30" 955 82 108 229 178 171 168 955 955 955 955 955 955 955 955 955 955 955 955 955
"31" 72 34 77 84 89 100 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"32" 195 211 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"33" 955 158 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"34" 166 208 244 253 257 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"35" 89 64 85 95 96 109 130 955 955 955 955 955 955 955 955 955 955 955 955 955
"36" 955 50 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"37" 393 661 922 924 923 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"38" 129 105 156 177 183 183 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"39" 573 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"40" 447 82 537 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"41" 457 403 472 487 472 488 497 955 955 955 955 955 955 955 955 955 955 955 955 955
"42" 87 65 87 126 124 130 134 955 955 955 955 955 955 955 955 955 955 955 955 955
"43" 438 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"44" 480 130 539 534 536 545 581 955 955 955 955 955 955 955 955 955 955 955 955 955
"45" 84 59 92 112 126 132 955 955 955 955 955 955 955 955 955 204 200 955 955 955
"46" 77 47 64 100 109 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"47" 206 619 641 646 663 683 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"48" 949 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"49" 509 503 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"50" 430 179 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"51" 955 709 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"52" 222 274 955 955 955 511 507 955 955 955 955 955 955 955 955 955 955 955 955 955
"53" 108 70 89 95 955 955 269 955 955 955 955 955 955 955 955 955 955 955 955 955
"54" 157 138 955 153 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"55" 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"56" 672 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
