"max_pca1" "max_pca2" "max_pca3" "max_pca5" "max_pca10" "max_pca20" "max_pca40" "min_pca1" "min_pca2" "min_pca3" "min_pca5" "min_pca10" "min_pca20" "min_pca40" "tpca0.8" "tpca0.9" "tpca0.95" "tpca0.99" "tpca0.995" "tpca0.999"
"1" 468 955 955 955 955 955 955 955 955 955 955 955 955 955 171 183 185 195 195 195
"2" 119 57 95 98 94 955 955 955 955 955 955 955 955 955 186 195 198 955 955 955
"3" 523 710 768 774 783 792 955 955 955 955 955 955 955 319 178 187 192 198 198 198
"4" 196 48 606 604 955 225 225 955 955 955 955 955 955 293 179 189 192 200 200 200
"5" 59 49 64 73 86 91 190 955 955 955 955 955 955 955 200 955 955 955 955 955
"6" 604 167 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"7" 181 136 955 955 955 955 955 955 955 955 955 955 955 955 170 170 169 186 186 186
"8" 440 955 955 955 955 955 955 955 955 955 955 955 955 303 199 303 303 303 303 303
"9" 43 33 43 82 100 107 127 955 955 955 955 955 955 274 220 274 274 274 274 274
"10" 131 74 132 955 134 955 955 955 955 955 955 955 955 955 191 196 197 955 955 955
"11" 175 227 246 701 704 955 955 955 955 955 955 955 955 350 192 350 350 350 350 350
"12" 722 719 955 955 955 955 955 955 955 955 955 955 955 955 176 202 201 955 955 955
"13" 274 282 955 955 955 955 955 955 955 955 955 955 955 955 191 955 955 955 955 955
"14" 182 90 955 955 955 955 955 955 955 955 955 955 955 333 178 184 190 196 196 196
"15" 190 50 575 576 955 955 955 955 955 955 955 955 955 309 200 309 309 309 309 309
"16" 833 667 955 955 955 955 955 955 955 955 955 955 955 955 181 189 190 195 195 195
"17" 45 75 955 955 955 955 955 955 955 955 955 955 955 322 166 170 169 176 176 176
"18" 955 955 955 955 955 955 955 955 955 955 955 955 955 955 167 176 176 185 185 185
"19" 459 452 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955 955
"20" 118 45 121 130 189 188 197 955 955 955 955 955 955 955 955 955 955 955 955 955
"21" 248 243 275 281 316 955 955 955 955 955 955 955 955 955 177 188 190 200 200 200
"22" 836 84 955 955 955 955 955 955 955 955 955 955 955 955 186 192 189 197 197 197
"23" 65 49 62 70 77 95 133 955 955 955 955 955 955 337 181 337 337 337 337 337
"24" 858 648 955 955 955 955 955 955 955 955 955 955 955 955 153 158 161 173 173 173
