"max_pca1" "max_pca2" "max_pca3" "max_pca5" "max_pca10" "max_pca20" "max_pca40" "min_pca1" "min_pca2" "min_pca3" "min_pca5" "min_pca10" "min_pca20" "min_pca40" "tpca0.8" "tpca0.9" "tpca0.95" "tpca0.99" "tpca0.995" "tpca0.999"
"1" 955 710 269 262 246 244 228 955 955 955 178 182 955 177 955 955 955 161 161 161
"2" 119 57 95 98 94 274 246 955 955 955 955 355 955 182 955 955 955 165 164 164
"3" 718 628 702 712 343 302 249 955 955 955 955 196 955 183 955 955 357 164 163 163
"4" 196 48 268 271 265 228 226 955 955 955 202 194 955 179 955 955 206 167 165 165
"5" 59 49 64 73 86 91 187 955 955 955 955 955 955 180 955 955 955 163 162 162
"6" 614 169 297 955 406 296 262 955 955 955 955 955 955 183 955 955 955 166 164 164
"7" 186 136 955 955 311 300 250 955 955 955 201 199 955 177 955 955 955 162 162 161
"8" 435 955 514 955 504 501 259 955 955 955 955 955 955 193 955 955 955 168 166 166
"9" 43 33 43 82 100 107 127 955 955 955 955 334 955 191 955 955 955 169 168 167
"10" 131 74 132 955 134 293 267 955 955 955 955 955 955 183 955 955 955 165 164 164
"11" 241 228 228 239 242 238 238 955 955 955 955 955 955 191 955 955 955 167 166 165
"12" 714 719 316 321 306 294 254 955 955 955 955 955 955 183 955 955 955 166 165 164
"13" 691 693 366 955 341 303 271 955 955 955 190 194 955 185 955 955 955 165 164 164
"14" 184 90 198 509 497 461 237 955 955 955 955 955 955 183 955 955 955 166 166 165
"15" 189 50 369 542 359 330 267 955 955 955 955 955 955 187 955 955 955 167 166 164
"16" 830 369 394 955 411 383 292 955 955 955 955 190 955 177 955 955 955 163 163 163
"17" 45 75 409 414 390 263 258 955 955 955 955 200 955 180 955 955 955 162 162 162
"18" 955 955 309 317 307 269 254 955 955 955 955 955 955 186 955 955 955 165 163 163
"19" 451 450 459 460 329 275 248 955 955 955 955 348 955 188 955 955 356 167 166 165
"20" 118 45 121 130 281 278 245 955 955 955 955 346 955 187 955 955 955 167 166 166
"21" 272 222 225 225 254 257 254 955 955 955 955 197 955 184 955 955 955 164 164 164
"22" 837 84 955 955 955 955 295 955 955 955 955 187 955 175 955 955 955 161 161 161
"23" 65 49 62 70 77 95 133 955 955 955 955 355 955 185 955 955 955 165 164 164
"24" 805 657 800 800 733 278 260 955 955 955 193 194 955 184 955 955 955 159 160 160
"25" 955 150 637 955 352 322 286 955 955 955 955 955 955 184 955 955 955 164 164 163
"26" 40 41 109 112 125 130 197 212 955 955 183 183 955 177 955 955 200 160 160 160
"27" 149 138 327 323 285 280 258 955 955 955 955 955 955 184 955 955 955 166 165 165
"28" 955 131 384 367 298 284 257 955 955 955 955 955 955 184 955 955 955 166 165 164
"29" 131 91 141 955 429 350 291 955 955 955 955 955 955 183 955 955 955 165 163 163
"30" 236 82 108 239 232 228 218 955 955 955 955 352 955 188 955 955 955 166 166 164
"31" 72 34 77 84 89 100 280 955 955 955 955 955 955 189 955 955 955 168 166 165
"32" 200 176 290 955 542 253 237 955 955 955 955 955 955 183 955 955 955 166 164 164
"33" 398 159 219 333 282 261 247 955 955 955 955 318 356 186 955 955 350 169 167 166
"34" 166 204 210 221 230 233 239 955 955 955 955 201 955 180 955 955 955 165 164 163
"35" 89 64 85 95 96 109 130 955 955 955 201 201 955 182 955 955 955 165 163 162
"36" 840 50 852 955 524 338 278 955 955 955 955 955 955 186 955 955 955 167 164 164
"37" 682 645 660 886 830 659 218 955 955 955 190 187 955 185 955 955 355 166 166 165
"38" 129 105 156 183 196 196 229 955 955 955 191 190 955 175 955 955 199 160 160 160
"39" 914 940 941 955 487 310 261 955 955 955 955 955 955 188 955 955 955 166 164 164
"40" 481 82 329 497 417 325 309 955 955 955 955 955 955 184 955 955 955 165 164 163
"41" 394 397 404 432 344 312 282 955 955 955 955 197 955 184 955 955 955 165 165 164
"42" 87 65 87 126 124 130 134 955 955 955 955 198 955 182 955 955 955 161 161 161
"43" 955 955 955 955 342 298 271 955 955 955 955 955 955 180 955 955 955 164 162 162
"44" 462 130 255 276 251 252 236 955 955 955 955 955 955 178 955 955 955 162 162 161
"45" 84 59 92 112 126 132 251 159 955 955 194 195 955 180 955 955 955 162 161 161
"46" 77 47 64 100 109 280 252 955 955 955 955 340 955 186 955 955 955 167 166 165
"47" 206 642 663 660 645 361 211 955 955 955 955 198 955 181 955 955 955 165 164 163
"48" 912 898 943 536 307 302 237 955 955 955 955 325 955 186 955 955 955 164 162 162
"49" 490 485 323 499 319 298 240 955 955 955 955 955 955 184 955 955 955 165 165 165
"50" 417 566 527 570 355 296 253 955 955 955 955 195 955 182 955 955 354 167 166 165
"51" 955 671 709 955 338 324 276 955 955 955 955 349 955 185 955 955 955 166 165 164
"52" 269 254 254 278 255 257 227 955 955 955 955 199 354 184 955 955 352 165 165 164
"53" 108 70 89 95 274 240 235 955 955 955 955 955 955 191 955 955 955 167 166 165
"54" 157 138 158 153 350 332 272 955 955 955 955 201 955 180 955 955 955 162 162 162
"55" 955 955 364 379 298 291 246 955 955 955 955 196 955 181 955 955 955 163 163 163
"56" 669 955 507 955 317 319 256 955 955 955 955 200 955 179 955 955 955 163 162 162
"57" 86 61 78 87 314 300 242 955 955 955 955 195 354 189 955 955 349 163 163 164
"58" 87 77 102 108 143 270 256 955 955 955 955 333 955 184 955 955 955 166 164 164
"59" 132 312 298 311 309 300 243 955 955 955 955 955 955 183 955 955 955 162 162 162
"60" 617 177 835 955 453 352 292 955 955 955 191 190 955 186 955 955 955 166 164 163
"61" 271 102 262 283 275 249 234 955 955 955 955 955 955 184 955 955 955 160 161 160
"62" 429 427 430 443 356 290 247 955 955 955 955 204 955 185 955 955 955 166 166 165
"63" 107 62 97 107 124 134 139 955 955 955 955 199 955 184 955 955 955 162 161 161
"64" 562 550 538 551 560 275 266 955 955 955 955 955 955 180 955 955 955 166 164 164
"65" 516 220 225 955 955 223 224 955 955 955 955 955 955 191 955 955 955 166 166 166
"66" 354 62 85 955 369 308 275 955 955 955 955 955 955 187 955 955 955 165 164 164
"67" 697 700 295 312 265 247 220 955 955 955 955 201 955 182 955 955 955 167 166 164
"68" 143 243 247 247 242 267 235 955 955 955 186 183 198 178 955 955 955 162 162 162
"69" 111 85 108 118 116 137 143 955 955 955 955 955 955 184 955 955 955 162 162 162
"70" 466 409 396 510 268 263 226 955 955 955 955 314 955 186 955 955 355 167 164 164
"71" 286 955 567 955 332 316 276 955 955 955 955 955 955 188 955 955 955 165 164 163
"72" 383 376 291 306 293 268 220 955 955 955 955 955 955 181 955 955 955 161 161 161
"73" 119 125 955 955 389 297 275 955 955 955 955 339 955 183 955 955 955 163 163 162
"74" 118 50 107 118 122 126 143 955 955 955 201 198 955 181 955 955 955 164 163 163
"75" 655 267 296 288 236 253 228 189 955 955 328 198 320 183 955 955 210 165 165 164
"76" 77 100 410 435 277 264 241 955 955 955 955 350 955 180 955 955 955 164 163 163
"77" 309 300 282 297 284 270 241 955 955 955 193 195 955 181 955 955 955 161 161 161
"78" 160 69 143 154 175 189 210 955 955 955 955 290 323 182 955 955 335 164 164 164
"79" 77 86 255 280 266 248 238 955 955 955 955 955 955 184 955 955 955 164 164 163
"80" 955 65 296 955 286 286 266 955 955 955 955 955 955 183 955 955 955 168 166 166
"81" 87 52 69 79 85 94 147 955 955 955 202 193 955 180 955 955 955 164 164 163
"82" 99 67 110 129 145 130 195 955 955 955 955 955 955 187 955 955 955 166 165 164
"83" 95 95 206 231 225 226 224 955 955 955 196 197 955 185 955 955 955 162 162 162
"84" 109 62 78 86 112 291 279 955 955 955 955 354 955 190 955 955 955 168 166 165
"85" 68 59 78 88 101 310 273 955 955 955 955 955 955 188 955 955 955 167 167 166
"86" 188 162 195 197 190 181 198 955 955 955 190 193 955 179 955 955 955 160 159 158
"87" 134 110 135 141 142 157 236 955 955 955 955 955 955 187 955 955 955 167 166 165
"88" 526 526 326 531 461 319 313 955 955 955 955 955 955 186 955 955 955 164 164 163
"89" 886 72 91 98 112 228 218 955 955 955 955 198 955 176 955 955 955 163 163 162
"90" 450 49 468 481 458 305 285 955 955 955 955 955 955 189 955 955 955 166 164 164
"91" 172 144 196 216 216 224 224 955 955 955 955 955 955 192 955 955 955 166 165 164
"92" 955 955 955 955 314 264 249 955 955 955 955 212 955 183 955 955 955 169 166 165
"93" 955 955 955 362 301 290 244 955 955 955 955 955 955 185 955 955 955 167 164 164
"94" 99 51 90 123 128 128 130 955 955 955 955 199 955 187 955 955 955 170 169 168
"95" 955 955 955 955 304 291 257 955 955 955 955 193 955 180 955 955 955 165 164 164
"96" 179 66 586 955 316 297 261 955 955 955 955 195 955 185 955 955 955 169 167 166
"97" 124 53 307 316 306 287 264 955 955 955 200 193 201 174 955 955 955 160 160 160
"98" 248 265 260 270 257 258 226 955 955 955 955 200 955 186 955 955 955 168 167 166
"99" 231 862 874 955 361 240 238 955 955 955 955 199 955 183 955 955 955 164 164 163
"100" 181 60 955 955 375 338 246 955 955 955 955 354 955 187 955 955 955 168 166 166
"101" 874 887 270 275 262 255 242 955 955 955 955 314 352 188 955 955 328 168 166 165
"102" 955 90 719 955 468 274 287 955 955 955 955 955 955 182 955 955 955 164 163 162
"103" 176 161 191 595 267 258 224 955 955 955 955 195 955 185 955 955 955 166 164 164
"104" 706 53 881 920 312 303 267 955 955 955 955 955 955 182 955 955 955 164 164 164
"105" 243 69 220 243 242 215 215 955 955 955 955 955 955 183 955 955 955 162 161 161
"106" 274 268 271 288 320 311 288 955 955 955 955 955 955 180 955 955 955 164 163 163
"107" 89 45 93 955 98 276 260 955 955 955 955 955 955 190 955 955 955 166 165 164
